"","Date","Deces","Annee"
"907",2020-12-02,1,2010
"908",2020-12-07,2,2010
"909",2020-12-09,1,2010
"910",2020-12-11,1,2010
"911",2020-12-13,1,2010
"912",2020-12-16,2,2010
"913",2020-12-17,1,2010
"914",2020-12-21,1,2010
"915",2020-12-23,1,2010
"916",2020-12-25,2,2010
"917",2020-12-30,1,2010
"918",2020-01-01,2,2011
"919",2020-01-07,1,2011
"920",2020-01-08,1,2011
"921",2020-01-18,1,2011
"922",2020-01-22,3,2011
"923",2020-01-24,1,2011
"924",2020-01-25,2,2011
"925",2020-01-26,1,2011
"926",2020-01-29,1,2011
"927",2020-02-02,1,2011
"928",2020-02-04,2,2011
"929",2020-02-05,1,2011
"930",2020-02-09,1,2011
"931",2020-02-12,1,2011
"932",2020-02-17,1,2011
"933",2020-02-18,1,2011
"934",2020-02-20,1,2011
"935",2020-02-25,1,2011
"936",2020-03-01,1,2011
"937",2020-03-03,2,2011
"938",2020-03-04,1,2011
"939",2020-03-12,1,2011
"940",2020-03-15,1,2011
"941",2020-03-19,1,2011
"942",2020-03-20,1,2011
"943",2020-03-21,1,2011
"944",2020-03-22,1,2011
"945",2020-03-24,1,2011
"946",2020-03-25,1,2011
"947",2020-03-26,1,2011
"948",2020-03-27,1,2011
"949",2020-03-28,1,2011
"950",2020-03-31,1,2011
"951",2020-04-01,1,2011
"952",2020-04-02,1,2011
"953",2020-04-03,1,2011
"954",2020-04-07,1,2011
"955",2020-04-09,1,2011
"956",2020-04-11,1,2011
"957",2020-04-12,1,2011
"958",2020-04-13,1,2011
"959",2020-04-15,2,2011
"960",2020-04-22,1,2011
"961",2020-04-24,1,2011
"962",2020-05-02,3,2011
"963",2020-05-05,1,2011
"964",2020-05-09,1,2011
"965",2020-05-18,2,2011
"966",2020-05-27,1,2011
"967",2020-05-31,1,2011
"968",2020-06-06,2,2011
"969",2020-06-10,1,2011
"970",2020-06-11,1,2011
"971",2020-06-12,2,2011
"972",2020-06-14,1,2011
"973",2020-06-15,2,2011
"974",2020-06-18,1,2011
"975",2020-06-22,1,2011
"976",2020-06-24,1,2011
"977",2020-06-25,1,2011
"978",2020-06-26,1,2011
"979",2020-07-06,1,2011
"980",2020-07-07,1,2011
"981",2020-07-13,1,2011
"982",2020-07-16,1,2011
"983",2020-07-23,1,2011
"984",2020-07-25,1,2011
"985",2020-07-27,1,2011
"986",2020-07-28,1,2011
"987",2020-07-29,1,2011
"988",2020-08-03,1,2011
"989",2020-08-13,1,2011
"990",2020-08-15,2,2011
"991",2020-08-19,2,2011
"992",2020-08-24,2,2011
"993",2020-08-25,1,2011
"994",2020-08-26,1,2011
"995",2020-08-30,2,2011
"996",2020-09-01,1,2011
"997",2020-09-02,2,2011
"998",2020-09-07,1,2011
"999",2020-09-09,1,2011
"1000",2020-09-15,1,2011
"1001",2020-09-17,1,2011
"1002",2020-09-24,1,2011
"1003",2020-10-01,1,2011
"1004",2020-10-05,1,2011
"1005",2020-10-09,1,2011
"1006",2020-10-10,1,2011
"1007",2020-10-14,1,2011
"1008",2020-10-19,1,2011
"1009",2020-10-24,1,2011
"1010",2020-10-25,1,2011
"1011",2020-10-31,2,2011
"1012",2020-11-02,2,2011
"1013",2020-11-07,1,2011
"1014",2020-11-08,1,2011
"1015",2020-11-09,1,2011
"1016",2020-11-11,1,2011
"1017",2020-11-16,2,2011
"1018",2020-11-17,1,2011
"1019",2020-11-18,2,2011
"1020",2020-11-19,1,2011
"1021",2020-11-20,1,2011
"1022",2020-11-23,1,2011
"1023",2020-12-02,2,2011
"1024",2020-12-05,1,2011
"1025",2020-12-09,1,2011
"1026",2020-12-16,1,2011
"1027",2020-12-21,1,2011
"1028",2020-12-24,1,2011
"1029",2020-12-26,2,2011
"1030",2020-12-29,1,2011
"1031",2020-12-30,1,2011
"1032",2020-12-31,2,2011
"1033",2020-01-01,1,2012
"1034",2020-01-02,1,2012
"1035",2020-01-04,1,2012
"1036",2020-01-10,1,2012
"1037",2020-01-11,1,2012
"1038",2020-01-12,1,2012
"1039",2020-01-14,1,2012
"1040",2020-01-15,1,2012
"1041",2020-01-17,1,2012
"1042",2020-01-25,1,2012
"1043",2020-01-26,2,2012
"1044",2020-01-28,2,2012
"1045",2020-01-29,1,2012
"1046",2020-01-30,2,2012
"1047",2020-01-31,2,2012
"1048",2020-02-05,2,2012
"1049",2020-02-06,1,2012
"1050",2020-02-08,1,2012
"1051",2020-02-10,1,2012
"1052",2020-02-12,1,2012
"1053",2020-02-13,1,2012
"1054",2020-02-14,1,2012
"1055",2020-02-17,1,2012
"1056",2020-02-21,1,2012
"1057",2020-02-22,2,2012
"1058",2020-02-24,1,2012
"1059",2020-02-25,1,2012
"1060",2020-02-26,2,2012
"1061",2020-02-29,1,2012
"1062",2020-03-03,1,2012
"1063",2020-03-04,1,2012
"1064",2020-03-07,1,2012
"1065",2020-03-08,2,2012
"1066",2020-03-09,1,2012
"1067",2020-03-10,1,2012
"1068",2020-03-13,1,2012
"1069",2020-03-15,2,2012
"1070",2020-03-17,1,2012
"1071",2020-03-23,1,2012
"1072",2020-03-27,1,2012
"1073",2020-03-28,1,2012
"1074",2020-04-01,1,2012
"1075",2020-04-04,1,2012
"1076",2020-04-08,1,2012
"1077",2020-04-12,1,2012
"1078",2020-04-15,1,2012
"1079",2020-04-16,1,2012
"1080",2020-04-19,1,2012
"1081",2020-04-20,2,2012
"1082",2020-04-23,1,2012
"1083",2020-04-30,1,2012
"1084",2020-05-04,1,2012
"1085",2020-05-05,1,2012
"1086",2020-05-09,1,2012
"1087",2020-05-10,1,2012
"1088",2020-05-11,1,2012
"1089",2020-05-15,2,2012
"1090",2020-05-19,2,2012
"1091",2020-05-21,1,2012
"1092",2020-05-25,2,2012
"1093",2020-05-28,1,2012
"1094",2020-05-29,2,2012
"1095",2020-05-30,1,2012
"1096",2020-05-31,1,2012
"1097",2020-06-04,1,2012
"1098",2020-06-07,1,2012
"1099",2020-06-10,1,2012
"1100",2020-06-11,1,2012
"1101",2020-06-13,1,2012
"1102",2020-06-15,1,2012
"1103",2020-06-16,1,2012
"1104",2020-06-28,1,2012
"1105",2020-07-02,1,2012
"1106",2020-07-03,3,2012
"1107",2020-07-04,1,2012
"1108",2020-07-06,1,2012
"1109",2020-07-08,1,2012
"1110",2020-07-10,2,2012
"1111",2020-07-14,1,2012
"1112",2020-07-16,1,2012
"1113",2020-07-17,1,2012
"1114",2020-07-20,3,2012
"1115",2020-07-23,2,2012
"1116",2020-07-31,1,2012
"1117",2020-08-03,2,2012
"1118",2020-08-04,1,2012
"1119",2020-08-07,2,2012
"1120",2020-08-08,1,2012
"1121",2020-08-09,3,2012
"1122",2020-08-11,1,2012
"1123",2020-08-12,2,2012
"1124",2020-08-13,1,2012
"1125",2020-08-14,2,2012
"1126",2020-08-17,1,2012
"1127",2020-08-18,2,2012
"1128",2020-08-19,1,2012
"1129",2020-08-20,1,2012
"1130",2020-08-21,2,2012
"1131",2020-08-25,2,2012
"1132",2020-08-28,3,2012
"1133",2020-09-01,2,2012
"1134",2020-09-02,2,2012
"1135",2020-09-04,4,2012
"1136",2020-09-07,1,2012
"1137",2020-09-08,1,2012
"1138",2020-09-11,1,2012
"1139",2020-09-12,1,2012
"1140",2020-09-14,2,2012
"1141",2020-09-16,1,2012
"1142",2020-09-17,2,2012
"1143",2020-09-21,1,2012
"1144",2020-09-24,3,2012
"1145",2020-09-28,1,2012
"1146",2020-10-02,1,2012
"1147",2020-10-03,3,2012
"1148",2020-10-04,1,2012
"1149",2020-10-07,1,2012
"1150",2020-10-08,1,2012
"1151",2020-10-09,1,2012
"1152",2020-10-10,1,2012
"1153",2020-10-13,1,2012
"1154",2020-10-14,1,2012
"1155",2020-10-16,2,2012
"1156",2020-10-20,1,2012
"1157",2020-10-21,1,2012
"1158",2020-10-24,1,2012
"1159",2020-10-30,1,2012
"1160",2020-11-03,1,2012
"1161",2020-11-05,2,2012
"1162",2020-11-07,2,2012
"1163",2020-11-08,1,2012
"1164",2020-11-10,1,2012
"1165",2020-11-14,2,2012
"1166",2020-11-15,2,2012
"1167",2020-11-17,1,2012
"1168",2020-11-21,2,2012
"1169",2020-11-23,1,2012
"1170",2020-11-26,1,2012
"1171",2020-11-28,1,2012
"1172",2020-12-01,2,2012
"1173",2020-12-02,1,2012
"1174",2020-12-03,1,2012
"1175",2020-12-08,3,2012
"1176",2020-12-09,3,2012
"1177",2020-12-10,1,2012
"1178",2020-12-11,1,2012
"1179",2020-12-13,1,2012
"1180",2020-12-15,2,2012
"1181",2020-12-17,1,2012
"1182",2020-12-18,4,2012
"1183",2020-12-20,1,2012
"1184",2020-12-21,1,2012
"1185",2020-12-22,1,2012
"1186",2020-12-23,1,2012
"1187",2020-12-25,2,2012
"1188",2020-12-29,2,2012
"1189",2020-12-30,1,2012
"1190",2020-01-01,1,2013
"1191",2020-01-02,2,2013
"1192",2020-01-09,1,2013
"1193",2020-01-13,1,2013
"1194",2020-01-16,1,2013
"1195",2020-01-18,2,2013
"1196",2020-01-19,1,2013
"1197",2020-01-20,2,2013
"1198",2020-01-23,2,2013
"1199",2020-01-24,1,2013
"1200",2020-01-25,2,2013
"1201",2020-01-26,1,2013
"1202",2020-02-01,1,2013
"1203",2020-02-02,3,2013
"1204",2020-02-08,2,2013
"1205",2020-02-09,2,2013
"1206",2020-02-10,1,2013
"1207",2020-02-12,1,2013
"1208",2020-02-13,1,2013
"1209",2020-02-14,1,2013
"1210",2020-02-17,1,2013
"1211",2020-02-22,1,2013
"1212",2020-02-24,1,2013
"1213",2020-02-25,1,2013
"1214",2020-02-26,1,2013
"1215",2020-02-28,2,2013
"1216",2020-03-02,1,2013
"1217",2020-03-03,1,2013
"1218",2020-03-08,1,2013
"1219",2020-03-12,1,2013
"1220",2020-03-14,1,2013
"1221",2020-03-15,1,2013
"1222",2020-03-16,1,2013
"1223",2020-03-18,1,2013
"1224",2020-03-21,2,2013
"1225",2020-03-22,1,2013
"1226",2020-03-26,1,2013
"1227",2020-03-28,2,2013
"1228",2020-04-02,2,2013
"1229",2020-04-06,2,2013
"1230",2020-04-09,2,2013
"1231",2020-04-12,1,2013
"1232",2020-04-14,2,2013
"1233",2020-04-19,1,2013
"1234",2020-04-23,1,2013
"1235",2020-04-24,1,2013
"1236",2020-04-27,4,2013
"1237",2020-04-28,1,2013
"1238",2020-04-30,1,2013
"1239",2020-05-01,5,2013
"1240",2020-05-05,1,2013
"1241",2020-05-09,1,2013
"1242",2020-05-10,1,2013
"1243",2020-05-11,2,2013
"1244",2020-05-12,2,2013
"1245",2020-05-13,3,2013
"1246",2020-05-16,1,2013
"1247",2020-05-26,2,2013
"1248",2020-05-29,2,2013
"1249",2020-05-30,1,2013
"1250",2020-06-02,1,2013
"1251",2020-06-04,1,2013
"1252",2020-06-06,1,2013
"1253",2020-06-08,1,2013
"1254",2020-06-10,1,2013
"1255",2020-06-13,2,2013
"1256",2020-06-16,1,2013
"1257",2020-06-20,2,2013
"1258",2020-06-21,2,2013
"1259",2020-06-26,1,2013
"1260",2020-06-27,1,2013
"1261",2020-07-01,1,2013
"1262",2020-07-04,1,2013
"1263",2020-07-06,1,2013
"1264",2020-07-08,1,2013
"1265",2020-07-09,1,2013
"1266",2020-07-10,1,2013
"1267",2020-07-11,1,2013
"1268",2020-07-13,2,2013
"1269",2020-07-15,2,2013
"1270",2020-07-17,1,2013
"1271",2020-07-20,2,2013
"1272",2020-07-21,1,2013
"1273",2020-07-23,1,2013
"1274",2020-07-24,2,2013
"1275",2020-07-26,2,2013
"1276",2020-07-27,2,2013
"1277",2020-07-29,1,2013
"1278",2020-07-30,1,2013
"1279",2020-08-02,1,2013
"1280",2020-08-03,2,2013
"1281",2020-08-08,2,2013
"1282",2020-08-09,1,2013
"1283",2020-08-13,1,2013
"1284",2020-08-15,2,2013
"1285",2020-08-16,2,2013
"1286",2020-08-17,1,2013
"1287",2020-08-18,1,2013
"1288",2020-08-19,1,2013
"1289",2020-08-20,1,2013
"1290",2020-08-21,1,2013
"1291",2020-08-22,1,2013
"1292",2020-08-26,2,2013
"1293",2020-08-27,2,2013
"1294",2020-08-31,1,2013
"1295",2020-09-03,1,2013
"1296",2020-09-05,3,2013
"1297",2020-09-10,2,2013
"1298",2020-09-11,1,2013
"1299",2020-09-12,2,2013
"1300",2020-09-15,1,2013
"1301",2020-09-17,1,2013
"1302",2020-09-18,1,2013
"1303",2020-09-19,2,2013
"1304",2020-09-20,1,2013
"1305",2020-09-21,1,2013
"1306",2020-09-23,1,2013
"1307",2020-09-24,2,2013
"1308",2020-09-26,2,2013
"1309",2020-09-28,1,2013
"1310",2020-09-29,1,2013
"1311",2020-09-30,3,2013
"1312",2020-10-02,1,2013
"1313",2020-10-03,1,2013
"1314",2020-10-05,2,2013
"1315",2020-10-06,2,2013
"1316",2020-10-07,2,2013
"1317",2020-10-08,2,2013
"1318",2020-10-10,1,2013
"1319",2020-10-16,5,2013
"1320",2020-10-17,1,2013
"1321",2020-10-18,1,2013
"1322",2020-10-21,1,2013
"1323",2020-10-23,2,2013
"1324",2020-10-24,2,2013
"1325",2020-10-25,1,2013
"1326",2020-10-27,1,2013
"1327",2020-10-28,1,2013
"1328",2020-10-30,2,2013
"1329",2020-10-31,1,2013
"1330",2020-11-02,2,2013
"1331",2020-11-03,2,2013
"1332",2020-11-05,1,2013
"1333",2020-11-06,3,2013
"1334",2020-11-07,1,2013
"1335",2020-11-08,1,2013
"1336",2020-11-09,1,2013
"1337",2020-11-11,1,2013
"1338",2020-11-12,1,2013
"1339",2020-11-13,1,2013
"1340",2020-11-17,1,2013
"1341",2020-11-20,1,2013
"1342",2020-11-21,1,2013
"1343",2020-11-22,1,2013
"1344",2020-11-23,2,2013
"1345",2020-11-24,1,2013
"1346",2020-11-26,1,2013
"1347",2020-11-27,1,2013
"1348",2020-11-30,1,2013
"1349",2020-12-02,1,2013
"1350",2020-12-03,1,2013
"1351",2020-12-04,1,2013
"1352",2020-12-05,1,2013
"1353",2020-12-08,1,2013
"1354",2020-12-09,2,2013
"1355",2020-12-12,2,2013
"1356",2020-12-14,1,2013
"1357",2020-12-20,3,2013
"1358",2020-12-21,1,2013
"1359",2020-12-22,1,2013
"1360",2020-12-23,2,2013
"1361",2020-12-24,1,2013
"1362",2020-12-25,2,2013
"1363",2020-12-27,3,2013
"1364",2020-12-28,1,2013
"1365",2020-12-29,1,2013
"1366",2020-12-30,1,2013
"1367",2020-12-31,2,2013
"1368",2020-01-01,3,2014
"1369",2020-01-02,2,2014
"1370",2020-01-03,1,2014
"1371",2020-01-04,2,2014
"1372",2020-01-05,2,2014
"1373",2020-01-06,1,2014
"1374",2020-01-07,3,2014
"1375",2020-01-08,2,2014
"1376",2020-01-09,1,2014
"1377",2020-01-10,1,2014
"1378",2020-01-12,2,2014
"1379",2020-01-13,1,2014
"1380",2020-01-14,1,2014
"1381",2020-01-15,4,2014
"1382",2020-01-16,2,2014
"1383",2020-01-17,1,2014
"1384",2020-01-18,1,2014
"1385",2020-01-20,1,2014
"1386",2020-01-21,2,2014
"1387",2020-01-23,1,2014
"1388",2020-01-26,1,2014
"1389",2020-01-29,2,2014
"1390",2020-02-01,3,2014
"1391",2020-02-02,1,2014
"1392",2020-02-03,1,2014
"1393",2020-02-04,1,2014
"1394",2020-02-06,1,2014
"1395",2020-02-07,1,2014
"1396",2020-02-08,1,2014
"1397",2020-02-09,2,2014
"1398",2020-02-10,3,2014
"1399",2020-02-11,1,2014
"1400",2020-02-12,1,2014
"1401",2020-02-14,1,2014
"1402",2020-02-15,2,2014
"1403",2020-02-17,1,2014
"1404",2020-02-19,1,2014
"1405",2020-02-21,1,2014
"1406",2020-02-22,2,2014
"1407",2020-02-24,2,2014
"1408",2020-02-27,2,2014
"1409",2020-02-28,1,2014
"1410",2020-03-01,1,2014
"1411",2020-03-02,3,2014
"1412",2020-03-04,3,2014
"1413",2020-03-05,3,2014
"1414",2020-03-06,2,2014
"1415",2020-03-07,1,2014
"1416",2020-03-08,1,2014
"1417",2020-03-10,1,2014
"1418",2020-03-15,2,2014
"1419",2020-03-16,1,2014
"1420",2020-03-17,1,2014
"1421",2020-03-20,3,2014
"1422",2020-03-25,2,2014
"1423",2020-03-26,1,2014
"1424",2020-03-27,1,2014
"1425",2020-03-30,2,2014
"1426",2020-04-01,4,2014
"1427",2020-04-02,2,2014
"1428",2020-04-03,2,2014
"1429",2020-04-04,2,2014
"1430",2020-04-06,1,2014
"1431",2020-04-07,2,2014
"1432",2020-04-09,1,2014
"1433",2020-04-12,1,2014
"1434",2020-04-14,3,2014
"1435",2020-04-15,1,2014
"1436",2020-04-16,1,2014
"1437",2020-04-19,1,2014
"1438",2020-04-20,1,2014
"1439",2020-04-21,3,2014
"1440",2020-04-22,2,2014
"1441",2020-04-23,1,2014
"1442",2020-04-25,1,2014
"1443",2020-04-28,2,2014
"1444",2020-04-30,1,2014
"1445",2020-05-02,2,2014
"1446",2020-05-03,1,2014
"1447",2020-05-06,1,2014
"1448",2020-05-07,2,2014
"1449",2020-05-08,1,2014
"1450",2020-05-09,2,2014
"1451",2020-05-10,2,2014
"1452",2020-05-11,2,2014
"1453",2020-05-14,3,2014
"1454",2020-05-16,2,2014
"1455",2020-05-18,1,2014
"1456",2020-05-19,2,2014
"1457",2020-05-20,3,2014
"1458",2020-05-22,1,2014
"1459",2020-05-24,2,2014
"1460",2020-05-25,2,2014
"1461",2020-05-27,2,2014
"1462",2020-05-29,1,2014
"1463",2020-06-01,2,2014
"1464",2020-06-02,2,2014
"1465",2020-06-04,2,2014
"1466",2020-06-07,1,2014
"1467",2020-06-08,1,2014
"1468",2020-06-10,1,2014
"1469",2020-06-11,1,2014
"1470",2020-06-12,1,2014
"1471",2020-06-13,1,2014
"1472",2020-06-14,3,2014
"1473",2020-06-16,2,2014
"1474",2020-06-18,3,2014
"1475",2020-06-19,1,2014
"1476",2020-06-22,1,2014
"1477",2020-06-23,4,2014
"1478",2020-06-24,3,2014
"1479",2020-06-25,1,2014
"1480",2020-06-27,1,2014
"1481",2020-06-29,1,2014
"1482",2020-06-30,1,2014
"1483",2020-07-02,2,2014
"1484",2020-07-03,2,2014
"1485",2020-07-04,1,2014
"1486",2020-07-05,1,2014
"1487",2020-07-07,1,2014
"1488",2020-07-09,1,2014
"1489",2020-07-10,1,2014
"1490",2020-07-11,1,2014
"1491",2020-07-14,2,2014
"1492",2020-07-16,2,2014
"1493",2020-07-17,2,2014
"1494",2020-07-19,3,2014
"1495",2020-07-20,2,2014
"1496",2020-07-21,2,2014
"1497",2020-07-22,2,2014
"1498",2020-07-23,1,2014
"1499",2020-07-24,2,2014
"1500",2020-07-25,1,2014
"1501",2020-07-28,2,2014
"1502",2020-07-31,3,2014
"1503",2020-08-01,1,2014
"1504",2020-08-02,2,2014
"1505",2020-08-03,2,2014
"1506",2020-08-05,5,2014
"1507",2020-08-06,1,2014
"1508",2020-08-08,1,2014
"1509",2020-08-09,3,2014
"1510",2020-08-11,1,2014
"1511",2020-08-12,2,2014
"1512",2020-08-15,3,2014
"1513",2020-08-17,7,2014
"1514",2020-08-18,2,2014
"1515",2020-08-20,2,2014
"1516",2020-08-22,3,2014
"1517",2020-08-23,1,2014
"1518",2020-08-24,3,2014
"1519",2020-08-26,3,2014
"1520",2020-08-27,2,2014
"1521",2020-08-28,1,2014
"1522",2020-08-29,1,2014
"1523",2020-08-30,1,2014
"1524",2020-08-31,1,2014
"1525",2020-09-01,1,2014
"1526",2020-09-03,3,2014
"1527",2020-09-04,1,2014
"1528",2020-09-05,1,2014
"1529",2020-09-08,1,2014
"1530",2020-09-09,3,2014
"1531",2020-09-10,1,2014
"1532",2020-09-11,1,2014
"1533",2020-09-13,1,2014
"1534",2020-09-14,1,2014
"1535",2020-09-15,2,2014
"1536",2020-09-16,1,2014
"1537",2020-09-17,1,2014
"1538",2020-09-18,2,2014
"1539",2020-09-19,2,2014
"1540",2020-09-20,1,2014
"1541",2020-09-21,2,2014
"1542",2020-09-22,1,2014
"1543",2020-09-23,1,2014
"1544",2020-09-25,1,2014
"1545",2020-09-26,2,2014
"1546",2020-09-27,2,2014
"1547",2020-09-28,1,2014
"1548",2020-09-29,1,2014
"1549",2020-09-30,3,2014
"1550",2020-10-01,1,2014
"1551",2020-10-02,2,2014
"1552",2020-10-04,5,2014
"1553",2020-10-05,1,2014
"1554",2020-10-06,1,2014
"1555",2020-10-09,1,2014
"1556",2020-10-10,1,2014
"1557",2020-10-11,4,2014
"1558",2020-10-13,1,2014
"1559",2020-10-16,1,2014
"1560",2020-10-17,3,2014
"1561",2020-10-21,2,2014
"1562",2020-10-22,1,2014
"1563",2020-10-23,1,2014
"1564",2020-10-25,1,2014
"1565",2020-10-26,3,2014
"1566",2020-10-28,4,2014
"1567",2020-10-31,1,2014
"1568",2020-11-01,3,2014
"1569",2020-11-02,1,2014
"1570",2020-11-03,2,2014
"1571",2020-11-04,1,2014
"1572",2020-11-06,2,2014
"1573",2020-11-07,1,2014
"1574",2020-11-08,1,2014
"1575",2020-11-09,3,2014
"1576",2020-11-10,1,2014
"1577",2020-11-11,1,2014
"1578",2020-11-14,1,2014
"1579",2020-11-17,2,2014
"1580",2020-11-19,3,2014
"1581",2020-11-20,2,2014
"1582",2020-11-22,2,2014
"1583",2020-11-23,3,2014
"1584",2020-11-24,2,2014
"1585",2020-11-25,5,2014
"1586",2020-11-27,1,2014
"1587",2020-11-28,2,2014
"1588",2020-11-30,3,2014
"1589",2020-12-01,1,2014
"1590",2020-12-02,2,2014
"1591",2020-12-04,4,2014
"1592",2020-12-05,1,2014
"1593",2020-12-07,1,2014
"1594",2020-12-08,2,2014
"1595",2020-12-09,1,2014
"1596",2020-12-10,1,2014
"1597",2020-12-11,3,2014
"1598",2020-12-12,2,2014
"1599",2020-12-13,2,2014
"1600",2020-12-15,1,2014
"1601",2020-12-16,2,2014
"1602",2020-12-17,1,2014
"1603",2020-12-18,1,2014
"1604",2020-12-19,2,2014
"1605",2020-12-20,4,2014
"1606",2020-12-21,1,2014
"1607",2020-12-23,1,2014
"1608",2020-12-24,1,2014
"1609",2020-12-26,3,2014
"1610",2020-12-27,2,2014
"1611",2020-12-28,2,2014
"1612",2020-12-29,1,2014
"1613",2020-12-31,1,2014
"1614",2020-01-01,6,2015
"1615",2020-01-02,3,2015
"1616",2020-01-03,1,2015
"1617",2020-01-04,1,2015
"1618",2020-01-06,2,2015
"1619",2020-01-07,2,2015
"1620",2020-01-09,2,2015
"1621",2020-01-10,4,2015
"1622",2020-01-11,2,2015
"1623",2020-01-13,1,2015
"1624",2020-01-14,2,2015
"1625",2020-01-15,2,2015
"1626",2020-01-16,2,2015
"1627",2020-01-19,1,2015
"1628",2020-01-20,2,2015
"1629",2020-01-21,1,2015
"1630",2020-01-22,1,2015
"1631",2020-01-23,3,2015
"1632",2020-01-25,1,2015
"1633",2020-01-26,2,2015
"1634",2020-01-27,1,2015
"1635",2020-01-28,3,2015
"1636",2020-01-29,2,2015
"1637",2020-01-30,1,2015
"1638",2020-01-31,1,2015
"1639",2020-02-01,1,2015
"1640",2020-02-03,2,2015
"1641",2020-02-04,2,2015
"1642",2020-02-05,2,2015
"1643",2020-02-06,2,2015
"1644",2020-02-07,1,2015
"1645",2020-02-09,1,2015
"1646",2020-02-10,3,2015
"1647",2020-02-11,3,2015
"1648",2020-02-12,1,2015
"1649",2020-02-13,2,2015
"1650",2020-02-16,1,2015
"1651",2020-02-17,1,2015
"1652",2020-02-19,1,2015
"1653",2020-02-20,3,2015
"1654",2020-02-21,2,2015
"1655",2020-02-24,1,2015
"1656",2020-02-25,3,2015
"1657",2020-02-27,1,2015
"1658",2020-02-28,2,2015
"1659",2020-03-01,1,2015
"1660",2020-03-02,3,2015
"1661",2020-03-03,2,2015
"1662",2020-03-05,2,2015
"1663",2020-03-06,2,2015
"1664",2020-03-08,1,2015
"1665",2020-03-09,2,2015
"1666",2020-03-10,2,2015
"1667",2020-03-13,2,2015
"1668",2020-03-14,4,2015
"1669",2020-03-15,1,2015
"1670",2020-03-16,4,2015
"1671",2020-03-17,1,2015
"1672",2020-03-18,1,2015
"1673",2020-03-20,3,2015
"1674",2020-03-21,2,2015
"1675",2020-03-22,1,2015
"1676",2020-03-24,3,2015
"1677",2020-03-25,2,2015
"1678",2020-03-26,1,2015
"1679",2020-03-27,1,2015
"1680",2020-03-28,2,2015
"1681",2020-03-30,2,2015
"1682",2020-03-31,2,2015
"1683",2020-04-01,1,2015
"1684",2020-04-02,2,2015
"1685",2020-04-04,1,2015
"1686",2020-04-06,4,2015
"1687",2020-04-07,2,2015
"1688",2020-04-08,1,2015
"1689",2020-04-09,2,2015
"1690",2020-04-10,3,2015
"1691",2020-04-13,3,2015
"1692",2020-04-15,1,2015
"1693",2020-04-16,1,2015
"1694",2020-04-18,2,2015
"1695",2020-04-19,3,2015
"1696",2020-04-20,1,2015
"1697",2020-04-21,2,2015
"1698",2020-04-22,2,2015
"1699",2020-04-23,1,2015
"1700",2020-04-25,1,2015
"1701",2020-04-27,1,2015
"1702",2020-04-28,1,2015
"1703",2020-04-29,3,2015
"1704",2020-04-30,2,2015
"1705",2020-05-01,3,2015
"1706",2020-05-02,1,2015
"1707",2020-05-03,2,2015
"1708",2020-05-04,3,2015
"1709",2020-05-05,3,2015
"1710",2020-05-07,1,2015
"1711",2020-05-08,3,2015
"1712",2020-05-10,2,2015
"1713",2020-05-11,1,2015
"1714",2020-05-12,1,2015
"1715",2020-05-13,3,2015
"1716",2020-05-16,1,2015
"1717",2020-05-17,2,2015
"1718",2020-05-18,1,2015
"1719",2020-05-19,2,2015
"1720",2020-05-21,2,2015
"1721",2020-05-22,3,2015
"1722",2020-05-23,3,2015
"1723",2020-05-24,1,2015
"1724",2020-05-25,1,2015
"1725",2020-05-26,1,2015
"1726",2020-05-28,2,2015
"1727",2020-05-29,1,2015
"1728",2020-05-30,2,2015
"1729",2020-05-31,2,2015
"1730",2020-06-01,3,2015
"1731",2020-06-02,3,2015
"1732",2020-06-03,1,2015
"1733",2020-06-04,3,2015
"1734",2020-06-05,1,2015
"1735",2020-06-06,1,2015
"1736",2020-06-07,5,2015
"1737",2020-06-10,2,2015
"1738",2020-06-12,1,2015
"1739",2020-06-14,1,2015
"1740",2020-06-15,3,2015
"1741",2020-06-17,4,2015
"1742",2020-06-18,1,2015
"1743",2020-06-19,1,2015
"1744",2020-06-21,1,2015
"1745",2020-06-22,3,2015
"1746",2020-06-23,1,2015
"1747",2020-06-25,1,2015
"1748",2020-06-26,1,2015
"1749",2020-06-27,4,2015
"1750",2020-06-28,1,2015
"1751",2020-06-29,1,2015
"1752",2020-07-01,2,2015
"1753",2020-07-02,4,2015
"1754",2020-07-03,2,2015
"1755",2020-07-04,1,2015
"1756",2020-07-05,1,2015
"1757",2020-07-06,2,2015
"1758",2020-07-08,1,2015
"1759",2020-07-09,3,2015
"1760",2020-07-10,4,2015
"1761",2020-07-12,2,2015
"1762",2020-07-13,1,2015
"1763",2020-07-14,3,2015
"1764",2020-07-16,1,2015
"1765",2020-07-17,1,2015
"1766",2020-07-19,1,2015
"1767",2020-07-21,2,2015
"1768",2020-07-22,3,2015
"1769",2020-07-23,1,2015
"1770",2020-07-24,3,2015
"1771",2020-07-25,3,2015
"1772",2020-07-26,4,2015
"1773",2020-07-28,2,2015
"1774",2020-07-29,1,2015
"1775",2020-07-30,2,2015
"1776",2020-07-31,1,2015
"1777",2020-08-01,1,2015
"1778",2020-08-02,6,2015
"1779",2020-08-03,3,2015
"1780",2020-08-04,3,2015
"1781",2020-08-06,1,2015
"1782",2020-08-11,2,2015
"1783",2020-08-12,2,2015
"1784",2020-08-13,2,2015
"1785",2020-08-15,3,2015
